id,name,名称,iata_code 
4994,Arutua Airport,阿鲁图阿,AXR
4995,Mataiva Airport,马泰瓦,MVT
32055,Nukutavake Airport,努库塔瓦克,NUK
4996,Tureia Airport,图雷亚,ZTA
4997,Ahe Airport,阿和,AHE
31752,Kauehi Airport,Kauehi,KHZ
4998,Faaite Airport,法艾特,FAC
31128,Fakahina Airport,法卡希纳,FHZ
4999,Aratika Nord Airport,阿拉蒂卡北部,RKA
32050,Takume Airport,Takume,TJN
313344,Naiu Airport,奈乌,NIU
302302,Raroia Airport,拉罗亚,RRR
5000,Takaroa Airport,塔卡罗阿,TKX
32051,Katiu Airport,卡提乌,KXU
313348,Nukutepipi Airport,努库特皮皮,NKP
5001,Nuku Hiva Airport,努库希瓦,NHV
5002,Hiva Oa-Atuona Airport,海瓦瓦阿图奥纳,AUQ
32499,Ua Pou Airport,乌阿浦,UAP
32497,Ua Huka Airport,乌阿胡卡,UAH
5003,Bora Bora Airport,波拉波拉,BOB
32480,Tetiaroa Airport,Tetiaroa,TTI
5004,Rangiroa Airport,兰吉罗阿,RGI
5005,Huahine-Fare Airport,Huahine Fare,HUH
5006,Moorea Temae Airport,Moorea Temae,MOZ
5007,Hao Airport,郝,HOI
5008,Maupiti Airport,毛皮蒂,MAU
5009,Raiatea Airport,Raiatea,RFP
313347,Tupai Airport,土牌,TPX
32053,Moruroa Airport,莫罗亚,UOA
32573,Vahitahi Airport,瓦希塔希,VHZ
317282,Castlereagh Lake Seaplane Base,卡斯特雷格湖飞机基地,NUF
308517,Nuguria Airstrip,努古里亚空难,NUG
23322,Yucca Airstrip,尤卡空难,UCC
31964,Mota Lava Airport,莫塔熔岩,MTV
32323,Sola Airport,索拉,SLH
32469,Torres Airstrip,托雷斯空难,TOH
30961,Siwo Airport,西沃,EAE
30817,Craig Cove Airport,克雷格湾,CCV
31841,Longana Airport,朗加纳,LOD
35161,Sara Airport,萨拉,SSR
35163,Tavie Airport,塔维,PBJ
31847,Lamap Airport,拉马普,LPM
31835,Lamen Bay Airport,拉门湾,LNB
35159,Maewo-Naone Airport,前沃直内,MWF
31836,Lonorore Airport,Lonorore,LNE
32056,Norsup Airport,诺苏普,NUS
35158,Gaua Island Airport,高阿岛,ZGU
32200,Redcliffe Airport,雷德克里夫,RCL
5010,Santo Pekoa International Airport,圣佩科阿,SON
32437,Tongoa Airport,通戈阿,TGH
35164,Ul茅i Airport,Ul公司茅i,ULB
32583,Valesdir Airport,瓦列斯迪尔,VLS
32658,Walaha Airport,瓦拉哈,WLH
35162,Southwest Bay Airport,西南湾,SWJ
35160,North West Santo Airport,西北桑托,OLJ
30663,Aneityum Airport,阿涅提乌姆,AUY
30665,Aniwa Airport,阿尼瓦,AWD
30926,Dillon's Bay Airport,狄龙湾,DLY
31209,Futuna Airport,富图纳,FTA
31682,Ipota Airport,伊波塔,IPA
5011,Bauerfield International Airport,维拉港,VLI
5012,Tanna Airport,坦纳,TAH
306972,Nowata Airport,诺瓦塔,NWT
32439,Tiga Airport,蒂加,TGJ
30778,脦le Art - Waala Airport,脦艺术-瓦阿拉,BMY
5013,Kon茅 Airport,Kon公司茅 ,KNQ
5014,脦le des Pins Airport,脦勒德潘,ILP
31605,Nesson Airport,奈森,HLU
5015,Koumac Airport,库马克,KOC
5016,Lifou Airport,利福,LIF
5017,Noum茅a Magenta Airport,努姆茅a品红色,GEA
32180,Poum / Malabou Airport,Poum/Malabou,PUV
32150,Mueo Airport,穆埃奥,PDC
5018,Mar茅 Airport,三月茅 ,MEE
5019,Touho Airport,土荷,TOU
5020,Ouv茅a Airport,乌夫茅a,UVE
5021,La Tontouta International Airport,拉通图塔,NOU
429815,Fox Glacier Aerodrome,福克斯冰川,FGL
5023,Auckland International Airport,奥克兰,AKL
5024,Taupo Airport,陶波,TUO
5025,Ardmore Airport,阿德莫尔,AMZ
29672,Ashburton Aerodrome,阿什伯顿,ASG
5026,Christchurch International Airport,基督城,CHC
5027,Chatham Islands / Tuuta Airport,查塔姆群岛/图达,CHT
29804,Coromandel Aerodrome,科罗曼德尔,CMV
29817,Dargaville Aerodrome,达加维尔,DGR
5028,Dunedin International Airport,达尼丁,DUD
29877,Franz Josef Aerodrome,弗朗茨·约瑟夫,WHO
29913,Great Barrier Aerodrome,大堡礁,GBZ
29917,Greymouth Airport,格雷茅斯,GMN
5030,Gisborne Airport,吉斯伯恩,GIS
5031,Glentanner Airport,格伦坦纳,GTN
5032,Hokitika Airfield,霍基提卡,HKK
5033,Hamilton International Airport,汉密尔顿,HLZ
30547,Waiheke Reeve Airport,怀赫克里夫,WIK
30001,Kaikoura Airport,凯库拉,KBZ
5036,Kerikeri Airport,克里克里,KKE
30000,Kaikohe Airport,Kaikohe,KKO
5037,Kaitaia Airport,凯泰亚,KAT
5038,Alexandra Aerodrome,亚历山德拉,ALR
30124,Matamata Glider Airport,马塔马塔滑翔机,MTA
44818,Mechanics Bay Heliport,机械湾直升,MHB
5039,Mount Cook Airport,库克山,MON
30138,Milford Sound Airport,米尔福德桑德,MFN
30166,Motueka Airport,莫图埃卡,MZP
5040,Manapouri Airport,马纳普里,TEU
5041,Hood Airport,胡德,MRO
5042,New Plymouth Airport,新普利茅斯,NPL
5043,Hawke's Bay Airport,霍克湾,NPE
5044,Nelson Airport,纳尔逊,NSN
5045,Invercargill Airport,因弗卡吉尔,IVC
5046,RNZAF Base Ohakea,RNZAF基地Ohakea,OHA
5047,Oamaru Airport,瓦马鲁,OAM
5049,Palmerston North Airport,帕默斯顿北,PMR
30267,Picton Aerodrome,皮克顿,PCN
5050,Paraparaumu Airport,帕拉巴鲁穆,PPQ
5051,Queenstown International Airport,皇后镇,ZQN
30315,Raglan Aerodrome,拉格伦,RAG
30358,Ryan's Creek Aerodrome,瑞安溪,SZS
5052,Rotorua Regional Airport,罗托鲁瓦地区,ROT
5055,Tauranga Airport,陶朗加,TRG
30483,Thames Aerodrome,泰晤士,TMZ
30464,Takaka Airport,高冈,KTF
30489,Tokoroa Airfield,托科罗亚,TKZ
30462,Taharoa Aerodrome,塔哈罗,THH
5056,Timaru Airport,蒂马鲁,TIU
5057,Pukaki Airport,普卡基,TWZ
5058,Woodbourne Airport,布伦亨,BHE
5060,Wanaka Airport,瓦纳卡,WKA
5062,Whakatane Airport,法卡塔尼,WHK
5063,Wellington International Airport,惠灵顿,WLG
5064,Wairoa Airport,Wairoa,WIR
5066,Whangarei Airport,旺加莱,WRE
5067,Westport Airport,韦斯特波特,WSZ
30560,Whitianga Airport,惠蒂安加,WTZ
5068,Wanganui Airport,Wanganui,WAG
23485,Kneeland Airport,克奈兰,NLN
23500,Benton Field,本顿油田,BZF
301188,Shank Air Base,香克空军基地,OAA
30739,Bamyan Airport,巴米扬,BIN
30795,Bost Airport,博斯特,BST
30815,Chaghcharan Airport,查查兰,CCN
35372,Sardeh Band Airport,萨德班德,SBF
30877,Darwaz Airport,达瓦兹,DAZ
31044,Farah Airport,法拉,FAH
31065,Fayzabad Airport,法扎巴德,FBD
35374,Gardez Airport,加德兹,GRG
31787,Khwahan Airport,赫瓦罕,KWH
5069,Herat - Khwaja Abdullah Ansari International Airport,赫拉特-赫瓦贾·阿卜杜拉·安萨里,HEA
5070,Bagram Airfield,巴格拉姆空军基地,OAI
5071,Jalalabad Airport,贾拉拉巴德,JAA
5072,Kabul International Airport,喀布尔,KBL
5073,Ahmad Shah Baba International Airport / Kandahar Airfield,艾哈迈德·沙·巴巴/坎大哈,KDH
5074,Maymana Zahiraddin Faryabi Airport,Maymana Zahiradin Faryabi,MMZ
5075,Mazar-i-Sharif International Airport,马扎里沙里夫,MZR
35379,Urgun Airport,乌尔贡,URN
31849,Qala-i-Naw Airport,卡拉伊瑙,LQN
32081,Sharana Airstrip,沙拉纳空难,OAS
5076,Shindand Air Base,新丹德空军基地,OAH
32288,Sheghnan Airport,舍南,SGA
32449,Tarinkot Airport,塔林科特,TII
35323,Taleqan Airport,塔勒坎,TQN
5078,Kunduz Airport,昆都士,UND
35387,Camp Shorabak Airfield,Shorabak营地,OAZ
32739,Zaranj Airport,扎兰季,ZAJ
5079,Bahrain International Airport,巴林,BAH
316826,Corisco International Airport,科里斯科,OCS
5082,Abha International Airport,阿布哈,AHB
5083,Al-Ahsa International Airport,阿尔阿赫萨,HOF
5084,King Saud Bin Abdulaziz (Al Baha) Airport,沙特国王本·阿卜杜勒阿齐兹（巴哈）,ABT
5085,Bisha Airport,比沙,BHH
5087,King Fahd International Airport,法赫德国王,DMM
5088,King Salman Abdulaziz Airport,萨勒曼·阿卜杜勒阿齐兹国王,DWD
5089,King Abdulaziz Air Base,阿卜杜勒阿齐兹国王空军基地,DHA
5090,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,吉赞地区/阿卜杜拉·本·阿卜杜勒阿齐兹国王,GIZ
5091,Gassim Airport,加西姆,ELQ
5092,Gurayat Domestic Airport,古拉亚特国内,URY
5093,Ha'il Airport,哈尔,HAS
5095,Jubail Airport,朱拜尔,QJB
5097,King Abdulaziz International Airport,阿卜杜勒阿齐兹国王,JED
5098,King Khaled Military City Airport,哈立德国王军事城,KMC
5099,King Khalid Air Base,哈立德国王空军基地,KMX
5101,Prince Mohammad Bin Abdulaziz Airport,穆罕默德·本·阿卜杜勒阿齐兹王子,MED
5102,Najran Domestic Airport,Najran国内,EAM
332512,Neom Bay Airport,Neom Bay,NUM
5103,Al Qaisumah/Hafr Al Batin Airport,Al-Qaisumah/Hafr Al-Batin,AQI
5109,Prince Sultan Air Base,苏丹王子空军基地,AKH
5111,Rafha Domestic Airport,拉菲国内,RAH
5112,King Khaled International Airport,哈立德国王,RUH
5114,Arar Domestic Airport,阿拉尔国内,RAE
5118,Sharurah Domestic Airport,沙鲁拉国内,SHW
5119,Al-Jawf Domestic Airport,Al Jawf国内,AJF
5120,As-Sulayyil Airport,As Sulayyil,SLF
5121,Tabuk Airport,塔布克,TUU
5122,Ta鈥檌f Regional Airport,助教鈥檌f地区,TIF
5125,Turaif Domestic Airport,图拉伊夫国内,TUI
5127,Wadi Al Dawasir Domestic Airport,Wadi Al Dawasir国内,WAE
5128,Al Wajh Domestic Airport,Al Wajh国内,EJH
5129,Yanbu Airport / Prince Abdul Mohsin bin Abdulaziz international Airport,延布/阿卜杜勒·穆辛·本·阿卜杜勒阿齐兹亲王,YNB
32751,Zilfi Airport,齐尔菲,ZUL
306980,Ogeranang Airport,奥格朗,OGE
315194,Ogobsucum Airport,奥戈布苏库姆,OGM
3350,Bahregan Airport,巴赫里甘,IAQ
5130,Abadan Airport,阿巴丹,ABD
5131,Dezful Airport,德兹富,DEF
5132,Aghajari Airport,阿加贾里,AKW
5133,Gachsaran Airport,加奇萨兰,GCH
5134,Shahid Asiyaee Airport,沙希德·阿西耶,QMJ
5135,Omidiyeh Airport,奥密迪耶,OMI
5136,Mahshahr Airport,马希尔,MRX
5137,Lieutenant General Qasem Soleimani International Airport,卡西姆·苏莱曼尼中将,AWZ
5138,Abu Musa Island Airport,阿布穆萨岛,AEU
5139,Bushehr Airport,布什尔,BUZ
5142,Jam Airport,Jam,KNR
5143,Kish International Airport,基什,KIH
5144,Bandar Lengeh International Airport,Bandar Lengeh,BDH
5145,Persian Gulf International Airport,波斯湾,PGU
5146,Khark Airport,哈尔克,KHK
5147,Siri Airport,Siri,SXI
5148,Lavan Airport,拉万,LVP
5149,Shahid Ashrafi Esfahani Airport,沙希德·阿什拉菲·埃斯法哈尼,KSH
5150,Ilam Airport,伊拉姆,IIL
5151,Khoram Abad Airport,Khoram Abad,KHD
5152,Sanandaj Airport,萨南达杰,SDG
5153,Hesa Airport,赫萨,IFH
5155,Kashan Airport,卡山,KKS
5156,Isfahan Shahid Beheshti International Airport,伊斯法罕Shahid Beheshti,IFN
5158,Shahrekord Airport,沙赫雷福德,CQD
5159,Sardar-e-Jangal Airport,Sardar-e-Jangal,RAS
5160,Hamadan Airport,哈马丹,HDM
5161,Arak Airport,阿拉克,AJK
5162,Nojeh Air Base,诺杰空军基地,NUJ
5166,Imam Khomeini International Airport,伊玛目霍梅尼,IKA
5168,Mehrabad International Airport,迈赫拉巴德,THR
5169,Qazvin Airport,加兹温,GZW
5171,Payam Karaj International Airport,巴亚姆卡拉杰,PYK
32103,Semnan Municipal Airport,塞姆南市,SNX
5172,Bandar Abbas International Airport,阿巴斯港,BND
5173,Jiroft Airport,吉罗夫特,JYR
5174,Ayatollah Hashemi Rafsanjani International Airport,阿亚图拉·哈希米·拉夫桑贾尼,KER
5175,Bam Airport,巴姆,BXR
5176,Havadarya Airport,哈瓦那,HDR
35276,Qeshm Dayrestan International Airport,Qeshm Dayrestan,GSM
5178,Rafsanjan Airport,拉夫桑詹,RJN
5179,Sirjan Airport,Sirjan,SYJ
5180,Birjand International Airport,Birjand,XBJ
5181,Sarakhs Airport,萨拉赫,CKT
5182,Shahrud International Airport,沙赫鲁德,RUD
5183,Mashhad International Airport,马什哈德,MHD
5184,Bojnord Airport,Bojnord,BJB
5185,Sabzevar National Airport,萨布热瓦尔国家,AFZ
5186,Tabas Airport,塔巴斯,TCX
5187,Kalaleh Airport,卡拉莱,KLM
5188,Gorgan Airport,戈尔根,GBT
5189,Bishe Kola Air Base,比什·科拉空军基地,BSM
5190,Nowshahr Airport,诺沙尔,NSH
5191,Ramsar Airport,拉姆萨尔,RZR
5192,Sari Dasht-e Naz International Airport,Sari Dasht-e Naz,SRY
5193,Fasa Airport,法萨,FAZ
5194,Jahrom Airport,贾罗姆,JAR
5195,Lar Airport,拉尔,LRR
5196,Lamerd Airport,拉默德,LFM
5197,Shiraz Shahid Dastghaib International Airport,设拉子Shahid Dastghaib,SYZ
5198,Yasuj Airport,亚速,YES
5199,Khoy Airport,科伊,KHY
5200,Ardabil Airport,阿尔达比尔,ADU
5201,Sahand Airport,萨哈德,ACP
5202,Parsabad-Moghan Airport,帕萨巴德莫汉,PFQ
5203,Urmia Airport,乌尔米亚,OMH
5204,Tabriz International Airport,大不里士,TBZ
42526,Maku National Airport,马库国家,IMQ
5205,Zanjan Airport,赞詹,JWN
5206,Shahid Sadooghi Airport,沙希德·萨多吉,AZD
5207,Zabol Airport,扎博尔,ACZ
5208,Chabahar Konarak International Airport,Chabahar Konarak,ZBR
5209,Zahedan International Airport,扎黑丹,ZAH
5210,Iranshahr Airport,Iranshahr,IHR
32107,Jask Airport,贾斯克,JSK
5212,Queen Alia International Airport,阿勒娅王后,AMM
5213,Amman Civil (Marka International) Airport,安曼民用（马尔卡国际）,ADJ
5214,Aqaba King Hussein International Airport,亚喀巴侯赛因国王,AQJ
5218,King Hussein Air College,侯赛因国王航空学院,OMF
32108,Ahmed Al Jaber Air Base,艾哈迈德·贾比尔空军基地,XIJ
5220,Kuwait International Airport,科威特,KWI
306981,Okao Airport,奥考,OKV
5222,Beirut Rafic Hariri International Airport,贝鲁特拉菲克·哈里里,BEY
13527,Old Harbor Airport,旧海港,OLH
5223,Rene Mouawad Air Base / Kleyate Airport,Rene Mouawad空军基地/克莱亚特,KYE
306982,Olsobip Airport,奥尔索比普,OLQ
43868,Dibba Airport,迪巴,BYB
299737,Adam Airport,亚当,AOM
299738,Duqm International Airport,杜古姆,DQM
299747,Mussanah Airport,穆萨纳,MNH
5226,Abu Dhabi International Airport,阿布扎比,AUH
5227,Al Bateen Executive Airport,Al Bateen行政,AZI
5230,Al Ain International Airport,艾因,AAN
5231,Al Dhafra Air Base,Al Dhafra空军基地,DHF
315653,Sir Bani Yas Airport,巴尼亚斯爵士,XSB
5235,Dubai International Airport,迪拜,DXB
300320,Al Maktoum International Airport,阿勒马克图姆,DWC
5237,Fujairah International Airport,富查伊拉,FJR
314033,Osmanabad Airport,奥斯马纳巴德,OMN
5238,Ras Al Khaimah International Airport,哈伊马角,RKT
5239,Sharjah International Airport,沙迦,SHJ
313340,Preah Vinhear Airport,柏威夏,OMY
306993,Ononge Airport,奥农格,ONB
32217,Buraimi Airport,布雷米,RMB
32114,Fahud Airport,法赫德,FAU
32116,Qarn Alam Airport,卡拉姆,RNM
315625,Ja'Aluni Airport,雅鲁尼,JNJ
5240,Khasab Airport,Khasab,KHS
308219,Lekhwair Airport,勒克莱尔,LKW
5241,RAFO Masirah,皇家空军Masirah,MSH
5242,Muscat International Airport,马斯喀特,MCT
5243,Marmul Airport,马尔穆尔,OMM
5244,Salalah Airport,萨拉拉,SLL
299742,Sohar Airport,苏哈尔,OHS
5245,Thumrait Air Base,Thumrait空军基地,TTH
5466,Dadu West Airport,大都西部,DDU
5246,Bhagatanwala Airport,Bhagatanwala,BHW
30781,Bannu Airport,班努,BNP
41612,Bahawalnagar Airport,巴哈瓦尔纳加,WGB
5247,Bahawalpur Airport,巴哈瓦尔布尔,BHV
5248,Chitral Airport,奇特拉尔,CJL
30826,Chilas Airport,奇拉斯,CHB
30878,Dalbandin Airport,达尔班丁,DBA
5249,Dera Ghazi Khan Airport,德拉加齐汗,DEA
5250,Dera Ismael Khan Airport,德拉伊斯梅尔汗,DSK
5251,Faisalabad International Airport,费萨拉巴德,LYP
5252,Gwadar International Airport,瓜达尔,GWD
5253,Gilgit Airport,吉尔吉特,GIL
333692,Islamabad International Airport,伊斯兰堡,ISB
5254,Shahbaz Air Base,沙赫巴兹空军基地,JAG
31704,Jiwani Airport,吉瓦尼,JIW
5255,Jinnah International Airport,真纳,KHI
31575,Hyderabad Airport,拉巴,HDD
31735,Khuzdar Airport,胡兹达尔,KDD
32100,Kohat Airport,科哈特,OHT
5257,Allama Iqbal International Airport,拉合尔阿拉马·伊克巴勒,LHE
41620,Loralai Airport,洛拉莱,LRG
5259,Mangla Airport,曼格拉,XJM
5260,Muzaffarabad Airport,穆扎法拉巴德,MFG
5261,Mianwali Air Base,棉瓦利空军基地,MWD
5262,Moenjodaro Airport,Moenjodaro,MJD
31936,Sindhri Tharparkar Airport,Sindhri Tharparkar,MPD
32124,Minhas Air Base,明哈斯空军基地,ATG
5264,Multan International Airport,木尔坦,MUX
5265,Shaheed Benazirabad Airport,沙希德·贝纳齐拉巴德,WNS
32129,Ormara Airport,奥尔马拉,ORW
32145,Parachinar Airport,帕拉奇纳,PAJ
5268,Panjgur Airport,潘杰古尔,PJG
5269,Pasni Airport,帕斯尼,PSI
5270,Peshawar International Airport,白沙瓦,PEW
5272,Quetta International Airport,奎达,UET
5273,Shaikh Zaid Airport,谢赫扎伊德,RYK
5276,Rawalakot Airport,拉瓦拉科特,RAZ
32251,Sibi Airport,锡比,SBQ
5277,Skardu Airport,斯卡杜,KDU
5279,Sukkur Airport,苏库尔,SKZ
30590,Sehwan Sharif Airport,塞万·谢里夫,SYW
32290,Mushaf Air Base,穆沙夫空军基地,SGI
5280,Saidu Sharif Airport,Saidu Sharif,SDT
41624,Sialkot International Airport,锡亚尔科特,SKT
5281,Sui Airport,隋,SUL
41633,Sawan Airport,萨万,RZS
32458,Tarbela Dam Airport,塔贝拉大坝,TLB
5282,Talhar Airport,塔尔哈尔,BDN
41626,Taftan Airport,塔夫坦,TFT
5283,Turbat International Airport,图尔巴特,TUK
5284,Wana Airport,瓦纳,WAF
5285,Zhob Airport,兹霍布,PZH
5286,Al Asad Air Base,阿萨德空军基地,IQA
5287,Al Taqaddum Air Base,Al-Taqaddum空军基地,TQD
30776,Bamarni Airport,巴马尼,BMN
5289,Baghdad International Airport / New Al Muthana Air Base,巴格达/新穆塔纳空军基地,BGW
5290,Mosul International Airport,摩苏尔,OSM
5292,Erbil International Airport,埃尔比勒,EBL
5293,Kirkuk Air Base,基尔库克空军基地,KIK
5294,Basra International Airport,巴士拉,BSR
311028,Al Najaf International Airport,纳杰夫,NJF
5295,Qayyarah West Airport,Qayyarah West,RQW
5297,Sulaymaniyah International Airport,苏莱曼尼亚,ISU
5300,Ali Air Base,阿里空军基地,XNH
5302,Aleppo International Airport,阿勒颇,ALP
5303,Damascus International Airport,大马士革,DAM
5304,Deir ez-Zor Airport,代尔祖尔,DEZ
306992,Omora Airport,奥莫拉,OSE
306994,Ossima Airport,奥西马,OSG
5305,Qamishli Airport,卡米什利,KAC
5306,Bassel Al-Assad International Airport,巴赛尔阿萨德,LTK
5307,Palmyra Airport,帕尔米拉,PMS
5308,Doha International Airport,多哈,DIA
5309,Al Udeid Air Base,乌代德空军基地,XJD
44686,Hamad International Airport,多哈,DOH
301201,Andre Maggi Airport,安德烈·马吉,OTT
319233,Oum Hadjer Airport,Oum Hadjer,OUM
316827,Orientos Airport,Orientos,OXO
5311,Aden International Airport,亚丁,ADE
30960,Abs Airport,阿布斯,EAB
5312,Ataq Airport,阿塔克,AXK
32138,Al-Bayda Airport,Al Bayda,BYD
5314,Beihan Airport,北汉,BHN
32139,Al-Bough Airport,阿尔布格,BUK
5315,Al Ghaydah International Airport,盖达,AAY
5316,Hodeidah International Airport,荷台达,HOD
32140,Kamaran Airport,Kamaran,KAM
31994,Marib Airport,马里卜,MYN
316933,Mukeiras Airport,穆凯拉斯,UKR
31667,Qishn Airport,岐山,IHN
5317,Riyan Mukalla International Airport,里扬·穆卡拉,RIY
32413,Sadah Airport,萨达,SYE
5318,Sana'a International Airport,萨那,SAH
5319,Socotra International Airport,索科特拉,SCT
5320,Seiyun Hadhramaut International Airport,Seiyun Hadhramaut,GXF
5321,Ta'izz International Airport,塔伊兹,TAI
429847,Zagora Airport,扎戈拉,OZG
42182,Achutupu Airport,阿丘图普,ACU
42184,Ailigand铆 Airport,Ailigand公司铆 ,AIL
42185,Carti Airport,卡蒂,CTE
42194,Mulatupo Airport,穆拉图波,MPP
42196,Play贸n Chico Airport,玩贸n奇科,PYC
42201,San Miguel Airport,圣米格尔,NMG
42206,Yaviza Airport,亚维扎,PYV
30640,Puerto Armuelles Airport,阿穆埃勒斯港,AML
35194,Bahia Pi帽a Airport,巴伊亚派帽a,BFQ
35196,EL Real Airport,埃尔雷亚尔,ELE
35195,Raul Arias Espinoza Airport,Raul Arias Espinoza,OTD
35197,Samb煤 Airport,萨姆布煤 ,SAX
16190,Atka Airport,阿特卡,AKB
8178,Port Moller Airport,莫勒港,PML
16094,Port Alexander Seaplane Base,亚历山大港飞机基地,PTD
5336,Warren "Bud" Woods Palmer Municipal Airport,沃伦·“巴德”·伍兹·帕尔默市政,PAQ
5337,Barter Island Long Range Radar Station Airport,巴特岛远程雷达站,BTI
5338,Bethel Airport,伯特利,BET
16501,Beluga Airport,白鲸,BVU
5339,Allen Army Airfield,艾伦陆军,BIG
5340,Buckland Airport,巴克兰,BKC
5341,Big Mountain Airport,大山,BMX
5342,Wiley Post Will Rogers Memorial Airport,威尔·罗杰斯纪念,BRW
5343,Bettles Airport,贝特尔斯,BTT
5345,Cold Bay Airport,冷湾,CDB
16709,Central Airport,中央,CEM
16714,Chalkyitsik Airport,查尔基茨克,CIK
16711,Chefornak Airport,Chefornak,CYF
5347,Scammon Bay Airport,斯卡蒙湾,SCM
